"names","avgs","df","sd","idf"
"rocksolid",69.3,10,19.391121046128,12.0594796648956
"furman",75,1,1,15.381407759783
"shopworn",56.125,8,27.8776992000006,12.381407759783
"paperback",49.5,4,21.7605394920267,13.381407759783
"chisel",72.5,2,39.8908729652601,14.381407759783
"fiveyear",66.25,4,34.5099487714718,13.381407759783
"immin",60,5,29.5043856274784,13.0594796648956
"vest",70.75,4,20.5512147960172,13.381407759783
"beachfront",80,1,1,15.381407759783
"jog",60,2,29.2842712474619,14.381407759783
"ultrapolish",55,1,1,15.381407759783
"cu",65,2,15.142135623731,14.381407759783
"dilig",62.5,10,25.9053764833575,12.0594796648956
"windburn",88,1,1,15.381407759783
"manversusthenatur",80,1,1,15.381407759783
"wheelhous",59,2,30.698484809835,14.381407759783
"undifferenti",75,1,1,15.381407759783
"topographi",75,1,1,15.381407759783
"artisan",70,1,1,15.381407759783
"ambienc",50,7,18.3205080756888,12.5740528377254
"reductionist",50,1,1,15.381407759783
"timewarp",81.5,2,27.1629509039023,14.381407759783
"loophol",75.5,2,18.6776695296637,14.381407759783
"401k",75,1,1,15.381407759783
"emmerich",63.6086956521739,23,19.8287476782296,10.857845803726
"nitrofuel",80,1,1,15.381407759783
"thrillrid",76,5,17.7332005306815,13.0594796648956
"blueey",80,1,1,15.381407759783
"bro",65,2,22.2132034355964,14.381407759783
"zod",80,2,1,14.381407759783
"incom",68.3333333333333,3,17.0727512683216,13.7964452590618
"tiniest",73.6,5,21.6712360539954,13.0594796648956
"lin",68.7142857142857,7,11.4994330912719,12.5740528377254
"preemin",57.6666666666667,3,16.6950098226581,13.7964452590618
"gearhead",70,1,1,15.381407759783
"tact",79.5,4,18.9164728671689,13.381407759783
"punchtheair",60,1,1,15.381407759783
"joie",74.8,5,16.8335087709579,13.0594796648956
"vivr",76.75,4,18.5760253375633,13.381407759783
"longev",65,2,8.07106781186548,14.381407759783
"unwant",66.5,2,13.0208152801713,14.381407759783
"lehmann",59.5714285714286,7,26.1452920898866,12.5740528377254
"blackcom",70.8,5,21.1171568567728,13.0594796648956
"heather",55.5789473684211,19,23.529772375123,11.1334802463394
"slater",61.3636363636364,11,18.8676955832179,11.9219761411457
"ohsocyn",50,1,1,15.381407759783
"flatter",52,12,16.2792193993851,11.7964452590618
"alleg",47.9473684210526,19,22.5393017637025,11.1334802463394
"earthshak",87.5,2,18.6776695296637,14.381407759783
"$35and",100,1,1,15.381407759783
"$70million",100,1,1,15.381407759783
"godliest",100,1,1,15.381407759783
"lesli",55.9285714285714,14,16.701368317219,11.5740528377254
"unsworth",100,1,1,15.381407759783
"smallvill",100,1,1,15.381407759783
"margot",80,6,12.8995798245148,12.7964452590618
"kidder",100,1,1,15.381407759783
"curb",56.7142857142857,7,34.5495369352757,12.5740528377254
"elig",65,2,22.2132034355964,14.381407759783
"cherub",71.5,2,13.0208152801713,14.381407759783
"duplicit",80.3333333333333,3,19.6100331362771,13.7964452590618
"soulcrush",75,2,36.3553390593274,14.381407759783
"boygirl",100,1,1,15.381407759783
"wellshap",91,1,1,15.381407759783
"allyoucaneat",72.3333333333333,3,9.62167810425171,13.7964452590618
"salad",46.6666666666667,6,20.2215157224051,12.7964452590618
"mediterranean",61.3333333333333,3,13.0554275466834,13.7964452590618
"rossum",72.6666666666667,3,9.7368949480541,13.7964452590618
"moviestyl",40,2,43.4264068711929,14.381407759783
"incapacit",70,1,1,15.381407759783
"gauntlet",64,4,26.9615099714943,13.381407759783
"shirt",57.5,14,22.7565198008816,11.5740528377254
"dunk",56.8571428571429,7,18.9018488005063,12.5740528377254
"caregiv",30,1,1,15.381407759783
"obliter",36.5714285714286,7,11.6122121925189,12.5740528377254
"sled",64,5,20.2223827867411,13.0594796648956
"fend",67.4,5,22.1376441449846,13.0594796648956
"antarctica",71,3,20.313207915828,13.7964452590618
"puddl",64,2,34.9411254969543,14.381407759783
"slush",51.2,5,22.0997630318447,13.0594796648956
"penguin",61.8181818181818,22,19.3059614636387,10.9219761411457
"promot",57.1764705882353,17,22.0334117956338,11.2939449185327
"contin",62.2222222222222,9,25.8635163330621,12.2114827583407
"onenot",45.9642857142857,28,15.4951643095133,10.5740528377254
"phooey",75,1,1,15.381407759783
"smelli",47.5,4,36.7071421427142,13.381407759783
"tundra",75,1,1,15.381407759783
"jawslik",75,1,1,15.381407759783
"leopard",75,1,1,15.381407759783
"canin",50.3571428571429,14,24.6532877625505,11.5740528377254
"trainer",55.3333333333333,3,14.2790561913614,13.7964452590618
"highstyl",72.6666666666667,3,13.7017059221718,13.7964452590618
"87",52.5,2,39.8908729652601,14.381407759783
"plum",48.25,4,38.2234245245293,13.381407759783
"whodunnit",80,1,1,15.381407759783
"solver",80,1,1,15.381407759783
"nonthril",50.5,2,18.6776695296637,14.381407759783
"treadmil",63,1,1,15.381407759783
"shtick",49.6315789473684,38,21.0801381666286,10.1334802463394
"madelin",50,1,1,15.381407759783
"kahn",61.25,4,14.1497781983829,13.381407759783
"murdermysteri",52.5,4,21.6155281280883,13.381407759783
"mansion",51.375,8,16.1085359033514,12.381407759783
"pratfal",42.56,25,18.6613514016718,10.7375515700083
"hawkss",45,2,36.3553390593274,14.381407759783
"pragmat",88,1,1,15.381407759783
"marksman",65,2,22.2132034355964,14.381407759783
"annal",61.2,5,18.3982757766395,13.0594796648956
"piecein",80,1,1,15.381407759783
"qualityto",80,1,1,15.381407759783
"warravag",80,1,1,15.381407759783
"taunt",51.625,8,23.4177066496235,12.381407759783
"remorseless",76.6666666666667,3,6.77350269189626,13.7964452590618
"kyle",59,5,25.8495472795784,13.0594796648956
"incuri",60,1,1,15.381407759783
"solidlystag",50,1,1,15.381407759783
"blinder",50,2,1,14.381407759783
"taya",40,1,1,15.381407759783
"sienna",58.5,4,25.2280828791714,13.381407759783
"intowel",100,1,1,15.381407759783
"purifi",100,1,1,15.381407759783
"manvill",88,1,1,15.381407759783
"awardclass",88,1,1,15.381407759783
"denial",88,1,1,15.381407759783
"haven",56,5,38.8153408023781,13.0594796648956
"juniorleagu",91,1,1,15.381407759783
"flew",64.5,2,38.476659402887,14.381407759783
"interrupt",59.3,20,20.9581140338829,11.0594796648956
"brittl",67.3,10,17.4860210144501,12.0594796648956
"susanna",62.5,2,18.6776695296637,14.381407759783
"kaysen",62.5,2,18.6776695296637,14.381407759783
"ward",60.375,8,15.9182295004659,12.381407759783
"autobiograph",57.25,4,32.7004206070939,13.381407759783
"journeyman",46,4,27.3691739220881,13.381407759783
"rea",50,3,51,13.7964452590618
"cleans",72.75,4,27.7254560297855,13.381407759783
"dignifi",75.875,8,15.2070153696787,12.381407759783
"netherworld",52,5,29.853076092507,13.0594796648956
"gradea",80.2,5,20.0578067993146,13.0594796648956
"superlativeth",88,1,1,15.381407759783
"stunningnot",88,1,1,15.381407759783
"directedit",63,1,1,15.381407759783
"sendak",90.75,4,12.9268604418766,13.381407759783
"89minut",75,1,1,15.381407759783
"lightweightlik",67,1,1,15.381407759783
"hectic",55.2,10,15.389811210251,12.0594796648956
"kidpand",60,1,1,15.381407759783
"joyc",54,5,19.8281703837627,13.0594796648956
"boogeyman",54.6666666666667,9,24.7960080685816,12.2114827583407
"committe",55.8571428571429,7,23.6305735045062,12.5740528377254
"lobbi",60.2,5,17.1462069849237,13.0594796648956
"surfeit",50,8,16.3529894715748,12.381407759783
"vitiat",50,1,1,15.381407759783
"110",54,4,35.117444218464,13.381407759783
"volt",91,1,1,15.381407759783
"fantasyadventur",56,3,41.8411557133243,13.7964452590618
"cavort",68.3333333333333,3,20.035055380359,13.7964452590618
"waterfal",72.6666666666667,3,21.0333056017556,13.7964452590618
"groovi",67.5,6,29.967222856187,12.7964452590618
"nonmus",56.5,2,38.476659402887,14.381407759783
"brightest",67.6666666666667,6,14.1554804802663,12.7964452590618
"goofiest",68.25,4,8.88986691902975,13.381407759783
"grooviest",75,1,1,15.381407759783
"aladdin",79.3333333333333,3,8.50555349946513,13.7964452590618
"unbottl",75,1,1,15.381407759783
"coolblood",83,1,1,15.381407759783
"connecticut",49.5,4,25.5831920899897,13.381407759783
"anomi",78.6666666666667,3,15.0118997046558,13.7964452590618
"selv",81.5,2,3.12132034355964,14.381407759783
"extinguish",59.2857142857143,7,33.0713490294909,12.5740528377254
"wheeler",66.6666666666667,3,15.4337567297406,13.7964452590618
"colder",75,1,1,15.381407759783
"iceberg",61.5,4,11.4721853816033,13.381407759783
"sunder",75,1,1,15.381407759783
"woolf",71,3,20.313207915828,13.7964452590618
"martha",62,7,23.1509969677815,12.5740528377254
"symbiot",62.5,2,18.6776695296637,14.381407759783
"needi",50.25,4,11.2102889283311,13.381407759783
"stifl",62.1818181818182,11,19.026747803296,11.9219761411457
"lessthanrivet",90,1,1,15.381407759783
"vincenzo",63.3333333333333,6,25.0138848724372,12.7964452590618
"natali",64.7,20,16.9772865096213,11.0594796648956
"truncat",55.8333333333333,6,20.9240223515902,12.7964452590618
"literalmind",58.8571428571429,7,10.7027242124497,12.5740528377254
"aaaaaargh",50,1,1,15.381407759783
"pinter",53.5,4,13.0138808606267,13.381407759783
"kafka",63.75,4,15.9303940559741,13.381407759783
"kafkaesqu",59.3333333333333,3,18.7857620959388,13.7964452590618
"bide",40,1,1,15.381407759783
"bicker",49.6666666666667,9,21.2175666191557,12.2114827583407
"aticket",40,1,1,15.381407759783
"fountain",47.625,8,26.1222013366663,12.381407759783
"undi",71.6,5,6.27257053058563,13.0594796648956
"psychobabbl",43.3333333333333,6,15.080719678577,12.7964452590618
"logi",50.25,4,12.7862914721581,13.381407759783
"weisz",61.8,15,21.3757559018415,11.4745171641745
"taglin",36.25,4,17.0078105935821,13.381407759783
"nuttiest",45,3,19.0277563773199,13.7964452590618
"sappiest",50,3,26,13.7964452590618
"turnpik",25,1,1,15.381407759783
"geisha",71,3,7.92820323027551,13.7964452590618
"misl",62.5,2,18.6776695296637,14.381407759783
"chopstick",69,2,9.48528137423857,14.381407759783
"cherri",56.5,2,27.1629509039023,14.381407759783
"kimono",69,2,9.48528137423857,14.381407759783
"silk",65,8,15.9188279892031,12.381407759783
"cedar",75.1666666666667,6,10.8268340103345,12.7964452590618
"litpic",58,1,1,15.381407759783
"teapot",53.3636363636364,11,11.8006733796808,11.9219761411457
"ineff",69.8,5,13.9112354172635,13.0594796648956
"clangor",35,2,22.2132034355964,14.381407759783
"chan",59.5614035087719,57,19.0297547165192,9.54851774561826
"snoozefest",46,3,7.92820323027551,13.7964452590618
"bestlov",56.6666666666667,3,38.8593889720018,13.7964452590618
"racehors",81,3,19.5202591774521,13.7964452590618
"seabiscuit",90,2,15.142135623731,14.381407759783
"denomin",34.5555555555556,9,29.3862251413917,12.2114827583407
"maci",61.1,10,18.9161627836121,12.0594796648956
"handicapp",82.5,2,11.6066017177982,14.381407759783
"breezili",66.3,10,16.6776557204478,12.0594796648956
"garrul",75,1,1,15.381407759783
"gladhand",75,1,1,15.381407759783
"lacon",63.125,8,26.0624220697043,12.381407759783
"withdrawn",87.5,2,18.6776695296637,14.381407759783
"pollard",75,1,1,15.381407759783
"orangey",75,1,1,15.381407759783
"jackolantern",75,1,1,15.381407759783
"lessismor",75,1,1,15.381407759783
"colt",75,1,1,15.381407759783
"gait",62.6666666666667,3,22.3619599600162,13.7964452590618
"trembl",51.4285714285714,7,31.1211838128204,12.5740528377254
"hillenbrand",67,1,1,15.381407759783
"belafont",88,1,1,15.381407759783
"adventurecomedi",80,1,1,15.381407759783
"oceanograph",80,1,1,15.381407759783
"smirk",62.5454545454545,11,19.6298880102036,11.9219761411457
"ballast",79.3333333333333,3,19.8767935130237,13.7964452590618
"boatload",46,3,26.9422435421457,13.7964452590618
"hotter",85,3,14.228756555323,13.7964452590618
"loopier",52.5,2,32.8198051533946,14.381407759783
"verbinski",61.875,8,14.3463478150391,12.381407759783
"gel",57.375,16,14.1244047484067,11.381407759783
"overfil",63,2,1,14.381407759783
"asterisk",30,2,43.4264068711929,14.381407759783
"2003s",57.6666666666667,3,7.80685928555405,13.7964452590618
"holder",45.5,2,18.6776695296637,14.381407759783
"overstimul",33,1,1,15.381407759783
"disengag",36.5,2,5.94974746830583,14.381407759783
"misconcept",31.5,2,10.1923881554251,14.381407759783
"safeth",100,1,1,15.381407759783
"140minut",100,1,1,15.381407759783
"coccio",75,1,1,15.381407759783
"marder",75,1,1,15.381407759783
"triptych",70.75,4,16.7770930993852,13.381407759783
"penisvis",80,1,1,15.381407759783
"vaginorama",80,1,1,15.381407759783
"artiest",77.5,2,4.53553390593274,14.381407759783
"druggiest",80,1,1,15.381407759783
"gaspar",61,2,27.8700576850888,14.381407759783
"noé",54,3,23.5388553391693,13.7964452590618
"intrepid",62,7,15.3990740443035,12.5740528377254
"pov",63.6,5,10.6072888995804,13.0594796648956
"noe",70,1,1,15.381407759783
"argentinaborn",70,1,1,15.381407759783
"strobelik",70,1,1,15.381407759783
"showoff",42.5,4,6.25991127935317,13.381407759783
"brainbend",57.5,2,25.7487373415292,14.381407759783
"calmer",71.5,2,17.2634559672906,14.381407759783
"jeanmarc",75.3333333333333,3,11.785793124909,13.7964452590618
"creami",63.6666666666667,3,18.2143351115671,13.7964452590618
"stateli",83,1,1,15.381407759783
"longestreign",75,1,1,15.381407759783
"drape",62.25,4,2.5,13.381407759783
"ballgown",63,1,1,15.381407759783
"crimejungl",83,1,1,15.381407759783
"demimond",83,1,1,15.381407759783
"obscenitylac",80,1,1,15.381407759783
"gottalov",80,1,1,15.381407759783
"rocknrolla",61.3333333333333,6,21.8486610281492,12.7964452590618
"tailbit",75,1,1,15.381407759783
"pea",46.25,4,31.3795435559303,13.381407759783
"punkpulp",75,1,1,15.381407759783
"=",57.6666666666667,3,18.5023807904334,13.7964452590618
"quibbl",69.6,5,8.46993975879324,13.0594796648956
"sparta",72.5,2,4.53553390593274,14.381407759783
"attitudin",59.6,5,11.4067285925982,13.0594796648956
"mockney",63,1,1,15.381407759783
"whirlwind",60.5,6,14.838352503098,12.7964452590618
"everexpand",52.6666666666667,3,30.0918086982115,13.7964452590618
"shockfuel",88,1,1,15.381407759783
"fullon",60.9333333333333,15,20.0393077105035,11.4745171641745
"tremblyvo",83,1,1,15.381407759783
"barney",71.5555555555556,9,9.0639802689353,12.2114827583407
"panofski",83,1,1,15.381407759783
"pike",56.5714285714286,7,22.7398033022161,12.5740528377254
"minni",79,2,6.65685424949238,14.381407759783
"rumpl",75,1,1,15.381407759783
"grumpus",75,1,1,15.381407759783
"gall",48.2222222222222,9,25.1183424895751,12.2114827583407
"lewiss",64.5,4,11.847426730182,13.381407759783
"grievanc",60,5,20.6850196850295,13.0594796648956
"misrememb",75,1,1,15.381407759783
"rosamund",41.5,2,31.4055915910215,14.381407759783
"ayoad",68.3,10,20.6358515645914,12.0594796648956
"jokefunni",88,1,1,15.381407759783
"texturefunni",88,1,1,15.381407759783
"mucki",80,1,1,15.381407759783
"dunthorn",75,1,1,15.381407759783
"lessthansunni",75,1,1,15.381407759783
"funkier",69,2,27.8700576850888,14.381407759783
"homegrownseem",88,1,1,15.381407759783
"rapper",56.1111111111111,9,20.5540561293843,12.2114827583407
"coproduc",52,10,30.4580681270476,12.0594796648956
"jokefest",66.5,2,5.94974746830583,14.381407759783
"mtv",48.2941176470588,17,20.6969690113808,11.2939449185327
"eyebrow",72.2222222222222,9,16.5866752209843,12.2114827583407
"quizzic",65,2,8.07106781186548,14.381407759783
"jefferson",60.25,4,29.8256251739085,13.381407759783
"porchfront",40,1,1,15.381407759783
"bever",49.3636363636364,44,28.4608312253221,9.92197614114571
"shrewdest",72.5,4,43.7200187265877,13.381407759783
"fastesttalk",80,1,1,15.381407759783
"exud",59.4090909090909,22,19.9527208523111,10.9219761411457
"cagney",70,2,15.142135623731,14.381407759783
"ghetto",55.7142857142857,7,24.3503339427533,12.5740528377254
"habitu",80,1,1,15.381407759783
"sweatshirt",80,1,1,15.381407759783
"semi",42.5,2,46.9619407771256,14.381407759783
"bedizen",70,1,1,15.381407759783
"glitteri",62.5,2,18.6776695296637,14.381407759783
"lollapalooza",59,2,42.0121933088198,14.381407759783
"tonsil",45,2,22.2132034355964,14.381407759783
"whoop",52.5,2,32.8198051533946,14.381407759783
"$20",69,2,44.8406204335659,14.381407759783
"gosford",100,1,1,15.381407759783
"abound",62.0909090909091,11,24.2613608606829,11.9219761411457
"upstair",80,2,29.2842712474619,14.381407759783
"downstair",100,1,1,15.381407759783
"uppercrust",72,3,21.6639783197718,13.7964452590618
"mannerscummurd",90,1,1,15.381407759783
"fusti",75,1,1,15.381407759783
"76",69.1428571428571,7,16.2033830821583,12.5740528377254
"hardtotop",100,1,1,15.381407759783
"headcas",100,1,1,15.381407759783
"socko",100,1,1,15.381407759783
"hipper",54.7142857142857,7,26.8631931884824,12.5740528377254
"summermovi",83.3333333333333,3,15.4337567297406,13.7964452590618
"tarzan",78,6,13.1655250605964,12.7964452590618
"newtonian",75,1,1,15.381407759783
"looselimb",63.1666666666667,6,22.1982703696945,12.7964452590618
"reconsid",54.3333333333333,3,27.1023626006025,13.7964452590618
"bluesi",75,2,1,14.381407759783
"melon",66,2,2.41421356237309,14.381407759783
"banana",55.6666666666667,12,30.2460823587251,11.7964452590618
"vet",57.25,8,19.4138922710933,12.381407759783
"zhao",65,1,1,15.381407759783
"fei",65,1,1,15.381407759783
"tape",53.0689655172414,29,20.0280451561124,10.5234267646554
"gauzier",91,1,1,15.381407759783
"soliloqui",70.5,2,29.9913780286484,14.381407759783
"supertaut",88,1,1,15.381407759783
"threecharact",79,2,13.7279220613579,14.381407759783
"mull",58.3333333333333,3,15.4337567297406,13.7964452590618
"accentu",60.25,4,24.7539470404394,13.381407759783
"audiotap",50,1,1,15.381407759783
"antwon",88,1,1,15.381407759783
"customari",62.75,4,11.2102889283311,13.381407759783
"safetyfirst",61.5,2,3.12132034355964,14.381407759783
"maiden",78,6,11.4115320678563,12.7964452590618
"honestand",91,1,1,15.381407759783
"bray",91,1,1,15.381407759783
"razorrid",89,1,1,15.381407759783
"nailmark",89,1,1,15.381407759783
"instil",65.2,5,28.0776660737221,13.0594796648956
"ratchett",80,1,1,15.381407759783
"dorfman",62.5,2,18.6776695296637,14.381407759783
"rafael",72.5,2,4.53553390593274,14.381407759783
"yglesia",75,1,1,15.381407759783
"framesbeyond",75,1,1,15.381407759783
"halfspe",75,1,1,15.381407759783
"actionflick",56,5,20.1702895126808,13.0594796648956
"ofhomag",75,1,1,15.381407759783
"insular",68.8,10,13.2818746307086,12.0594796648956
"nocturnalcityscapehel",50,1,1,15.381407759783
"dissert",22.5,2,4.53553390593274,14.381407759783
"shooter",74,7,16.6098259652908,12.5740528377254
"bleep",84.75,4,7.5,13.381407759783
"millington",88,1,1,15.381407759783
"syng",88,1,1,15.381407759783
"grotti",88,1,1,15.381407759783
"smuggler",69.3333333333333,3,17.1658075373095,13.7964452590618
"snarki",70.1111111111111,9,14.5687549580317,12.2114827583407
"scamper",59.3333333333333,3,28.6827262626594,13.7964452590618
"buddycop",64,7,12.3431330181157,12.5740528377254
"acidtongu",62.5,2,18.6776695296637,14.381407759783
"celtic",75,1,1,15.381407759783
